,ASN,Count,AS_Name,AS_Country
52033,201152,71,AREAPROJECT-AS1 Area Project Solutions SL, ES
52034,58150,78,Italyadsl ITALY ADSL SRL, IT
52035,201980,156,UNION-AS Union Solutions Ltd, GB
52036,202030,369,ICELANDAIR-AS Icelandair ehf, IS
52037,202026,300,ascania Ascania Group LLC, UA
52038,60129,870,CSTI-NET CSTI SA, CH
52039,202022,231,FLEXYZ Flexyz B.V., NL
52040,206676,16,NDIX-TRANSIT Nederlands-Duitse Internet Exchange B.V., NL
52041,201787,885,TechMedia-AS TechMedia Sp. z o.o., PL
52042,201787,885,"RUSENERGOSBYT RUSENERGOSBYT, JSC", RU
52043,202021,362,,
52044,201660,149,Jetserver-LTD JETSERVER LTD, IL
52045,201660,149,"ASN-AJC PRZEDSIEBIORSTWO AJC 2 S.C. OZGA ADAM, KUBALA JAROSLAW, OZGA KONRAD", PL
52046,200699,207,,
52047,60140,1418,BUZINESSWARE Buzinessware FZCO, AE
52048,49130,203,SysEleven-AS49130 SysEleven GmbH, DE
52049,43902,76,SysEleven-AS43902 SysEleven GmbH, DE
52050,202017,287,ASMVIG-AS ASM VIGEVANO E LOMELLINA SPA, IT
52051,202017,287,"DIGITALOCEAN-ASN-3 DigitalOcean, LLC", NL
52052,60132,76,ZOREOLE ACORUS NETWORKS SAS, FR
52053,201720,75,FKDK Fredensborg Kommune, DK
52054,60130,213,ZETTAIO Nexthop AS, NO
52055,201180,99,MSWWS MAZOWIECKI SZPITAL WOJEWODZKI IM. SW. JANA PAWLA II W SIEDLCACH sp. z o. o., PL
52056,201927,230,SA-NADEC-AS National Agricultural Development Co. (JSC), SA
52057,49402,412,COMTRADE-AS Comtrade programske resitve d.o.o., SI
52058,49914,512,Multimedia-AS Multimedija Netvork L DOOEL Export-Import Gostivar, MK
52059,201985,146,ABAK2 RETIP Informacijske Storitve d.o.o., SI
52060,213180,77,Ringtel RINGTEL d.o.o., RS
52061,199788,75,MPS Motion Picture Solutions Limited, GB
52062,57428,82,Intelect-AS SD Intelect SRL, MD
52063,201939,564,DSMI AVITI SASU, FR
52064,9215,870,vmind Vmind Bilgi Teknolojileri Limited Sirketi, TR
52065,201854,75,octopustelecom Octopus Telecom Ltd, GB
52066,201982,148,ASMEPSJO Middle East Payment Services Ltd., JO
52067,31449,342,AS31449 BELCENTER SPRL, BE
52068,60103,155,ACCESSPT Accesspoint Technologies Ltd, GB
52069,203354,277,VIEWSAT-AS Viewsat ltd, GB
52070,60044,397,EMNIFY-NET EMnify GmbH, DE
52071,60049,1506,CPL CPL CONCORDIA Soc. Coop., IT
52072,201955,203,IQUER-AS iquer.net GmbH & Co KG, DE
52073,60056,144,YF-AS YATIRIM FINANSMAN MENKUL DEGERLER ANONIM SIRKETI, TR
52074,8793,628,THINXX Thinxx GmbH, DE
52075,201950,1415,NEXTIT Next.it S.r.l., IT
52076,201699,300,LEVELSYS LEVEL SYS SAS, FR
52077,201960,74,GORRISSEN-FEDERSPIEL-AS Gorrissen Federspiel, DK
52078,201959,94,DATABANK-LT Data Bank Group UAB, LT
52079,201563,102,AVALON-AS Avalon d.o.o., HR
52080,201523,288,,
52081,51798,74,MSWSI Tridexon AG, CH
52082,207700,259,AVINET Avinet AS, NO
52083,201595,1404,mono mono solutions ApS, DK
52084,201875,210,TITANIUMLEADS-AS Trending Jobs Holding B.V., NL
52085,201721,79,"DVABEREGA ""AKT"" LLC", RU
52086,205849,231,"ISTEIT-AS LLC ""MP Group Isteit""", RU
52087,59740,93,GORSETI City Networks Ltd, RU
52088,60086,203,VALVERA Valvera s.r.o., CZ
52089,48487,304,LOVO LoVo S.A., PL
52090,201932,275,GROUPE-MONITEUR GROUPE MONITEUR SAS, FR
52091,201906,494,EESTIPOST-AS Eesti Post AS, EE
52092,16281,424,UTELISYS Utelisys Communications B.V., NL
52093,201896,333,ASN-OPENHEADEND DVMR SARL, FR
52094,201928,594,AsNetiyi NETIYI TELEKOMUNIKASYON INTERNET. BILG. HIZ. TIC. SAN. LTD. STI., TR
52095,200286,83,ewo_ch_as Elektrizitaetswerk Obwalden, CH
52096,207514,144,HAKOM Croatian Regulatory Authority for Network Industries, HR
52097,50882,472,MAXNETT Maxnett Ltd., GB
52098,57736,569,HOLSTEBRO-KOMMUNE Holstebro Kommune, DK
52099,201926,77,FutureNetCZ Futurenet ISP s.r.o., CZ
52100,204238,79,ASN-SERPDV Serpukhovskoy Dvor Ltd, RU
52101,206547,218,CDK-Global-EU CDK Global LLC, GB
52102,24740,224,ITELLIGENCE-AS itelligence sp. z o.o., PL
52103,201919,325,BONPRIX-AS BonPrix S.r.l., IT
52104,206688,72,AS_GMFIO Vauxhall Finance plc, GB
52105,201997,288,SK-MCOM-AS MCOM-NET s.r.o., SK
52106,60055,220,SCHEM Saudi Chevron Phillips LLC, SA
52107,201894,482,FLEXIMUS-AS FLEXIMUS BVBA, BE
52108,201916,154,PAYSEND PaySend Processing LLC, RU
52109,42644,76,Stokrotka-AS VIRTUAL TELECOM SP. Z O.O., PL
52110,201897,456,RBPASN Freeport of Riga Authority, LV
52111,60063,77,AMPRION Amprion GmbH, DE
52112,201259,145,PEP-PSP Pardakht Electronic Co. of Bank Pasargad (P.J.S), IR
52113,44450,509,WIRECARD Wirecard Technologies GmbH, DE
52114,202843,258,PlayboxTechML Playbox Technology ME Ltd., BG
52115,202737,78,TRANSACTEU TRANSACT EUROPE EAD, BG
52116,201568,219,HBOEUROPE-AS HBO Holding Uzletviteli Tanacsado Csoport Zrt., HU
52117,50030,415,SYSTEMDE-AS system.de - System & Project GmbH, DE
52118,60003,211,iubari iubari GmbH, DE
52119,60060,73,AECOM-EMEA AECOM Limited, GB
52120,201898,217,AS-BLUEWAVE BlueWave Communications Limited, IM
52121,201905,77,DSPOT Dspot d.o.o., SI
52122,47704,502,ACADEMIA-AS Academia Ltd, GB
52123,201806,82,Sielco SI.EL.CO. SRL, IT
52124,201858,77,"TELESETUFA-AS OOO ""MP SST""", RU
52125,201895,426,PatientSky PATIENTSKY HOSTING AS, NO
52126,50033,440,PatientSky PATIENTSKY HOSTING AS, NO
52127,201857,390,LiveDns LiveDns Ltd, IL
52128,201891,232,usp United Security Providers AG, CH
52129,207234,2860,AS-MBN Mobile Breitbandnetze GmbH, DE
52130,202665,81,SMSHW SMS Highway Asia Ltd, NL
52131,213367,1013,NEO-AS Neoland Logic Solutions SRL, DE
52132,201889,142,E-NETTET-AS e-nettet A/S, DK
52133,201889,142,"EHS EHS, s.r.o.", SK
52134,16218,299,"ASN-IACD Ingo Assion trading as ""Internet Access Center Duesseldorf""", DE
52135,204131,84,PL-RADIO5-AS AGENCJA REKLAMOWA RADIO 5 PIOTR BAJER, PL
52136,203765,2709,ASN-PRONETEUS PRONETEUS Sp. z o.o., PL
52137,60046,361,CT_Martinique Collectivite Territoriale de Martinique, FR
52138,60039,553,GEOTELCO Geotelco Limited, CY
52139,201860,228,MYTELCO MyTelco Ltd, CY
52140,201209,77,UMWP Urzad Marszalkowski Wojewodztwa Podlaskiego, PL
52141,199584,878,ASUMB Urzad Miejski w Bialymstoku, PL
52142,201878,463,SWM-AS Stadtwerke Muehlheim am Main GmbH, DE
52143,60043,205,"CENTRODOM-AS JSC ""ER-Telecom Holding""", RU
52144,47719,1440,SWITCHTEL-AS Switch Telecom s.a.r.l, LB
52145,201873,482,FMO-Solutions FMO Solutions B.V., NL
52146,201859,486,NEW-AS Ministeries van de Vlaamse Gemeenschap, BE
52147,209662,401,rtve Corporacion de Radio y Television Espanola S.A., ES
52148,59970,412,AMIGONET AmigoNet s.r.o., CZ
52149,60038,218,TAMG TripAdvisor Limited, GB
52150,201868,340,PROSOLUCE PROSOLUCE SAS, FR
52151,201868,340,"SFV-AS Statens Fastighetsverk , National Property Board", SE
52152,201862,621,VMhosts-London-AS VMhosts Ltd, GB
52153,201659,206,APHM Centre Hospitalier Regional de Marseille, FR
52154,201864,267,"REAL-NET LLC ""Real-net""", RU
52155,201424,206,OLISA-AS Olisa Solutions B.V., NL
52156,201855,148,uk-as-raymondjames RAYMOND JAMES INVESTMENT SERVICES LIMITED, GB
52157,209617,225,ucy University of Cyprus, CY
52158,209617,225,"as-jsans3 Valor Information Technologies, S.L.", ES
52159,204627,79,crowdxs CrowdXS BV, NL
52160,47366,74,altdc Neopro Altdc SRL, RO
52161,201234,74,SBT Spotting Brands Technologies S.L, ES
52162,200512,284,LOTTO24-1ST-AS Lotto24 AG, DE
52163,204233,205,LOTTO24-2ND-AS Lotto24 AG, DE
52164,60019,195,HSTM-AS S.T.M. SRL, IT
52165,201852,74,BLUINDACO-AS Bluindaco S.R.L., SM
52166,206856,728,ECIS Ecommerce Informatique Services SARL, FR
52167,60023,80,ISIBET-IT-AS ISIBET S.R.L., IT
52168,15388,281,OMC-AS OMCnet Internet Service GmbH, DE
52169,200815,80,rentacloudsu Infoteh LLC, RU
52170,206785,273,BRNO Magistrat mesta Brna, CZ
52171,201833,146,CEL-IL-ASN Cellact Communication Ltd., IL
52172,201833,146,"SupplyFrame Supply Frame, Inc.", DE
52173,201834,146,,
52174,205811,84,,
52175,39482,225,,
52176,59992,154,,
52177,201888,284,CEGAL Cegal AS, NO
52178,20594,349,MosaicDE-Atos Atos Information Technology GmbH, DE
52179,200511,214,BRAK-BEA Bundesrechtsanwaltskammer, DE
52180,201832,964,COSIMO-DE COSIMO Vertriebs und Beratungs GmbH, DE
52181,40490,430,AS-AFILIAS, US
52182,200925,285,KRIOS Silicom SA, CH
52183,201708,234,Raiffeisen-AL-AS RAIFFEISEN BANK SH.A, AL
52184,201512,79,AS_WILDBERRIES_BY LLC Wildberries, BY
52185,201718,211,ITSUPGBV IT Support Groep B.V., NL
52186,59897,294,SCHOLAR-AS Scholar Web Services Limited, GB
52187,59971,310,TX-AS TX Logistik AG, DE
52188,200691,265,SSISAB Sweden Secure Internet Solutions AB, SE
52189,201803,274,UCC-AS Stratievska Olga Anatoliivna, UA
52190,206821,503,WEBCOM_TLCSRL Webcom TLC srl, IT
52191,201794,154,"MOSINZHPROEKT-AS OJSC ""Mosinzhproekt""", RU
52192,59985,86,SAMOFFICE SAM Office B.V., NL
52193,201821,101,BMLGROUP-NET BML Group Ltd, MT
52194,56805,940,KAMBI Global Technology & Sports Ltd, VG
52195,210194,437,Elaf-Alrafideen-Ltd Elaf Alrafideen for Communication & Networks Facilities and trade computers co. LTD, IQ
52196,207281,78,Matrix-Communications Matrix Private Company for Communications and Internet Services Ltd. Liability, IQ
52197,201188,505,BJTPARTNERS-AS BJT PARTNERS SAS, FR
52198,203359,73,maoremobile BJT PARTNERS SAS, YT
52199,204947,295,Speed-net_SRL SPEED-NET S.R.L, IT
52200,204947,295,"carisma CARISMA, spol. s r.o.", SK
52201,59979,154,COMLOGIC-AS LLC Comlogic, RU
52202,59952,249,ExpediaEU Expedia.com Ltd., GB
52203,209540,75,EXPEDIA-DUBLIN Expedia.com Ltd., IE
52204,29549,378,ZIRAATBANK-AS T.C. Ziraat Bankasi A.S., TR
52205,201841,638,,
52206,209646,73,HFCONSULTING-AS H & F S.r.l., IT
52207,200435,424,AS_DTHTDC Titan DataCenters France SAS, FR
52208,201782,197,makeitsimple Make It Simple Consultoria Informatica Lda, PT
52209,201609,86,ELAFLEX ELAFLEX - Gummi Ehlers GmbH, DE
52210,59978,72,E-CO E-CO Energi AS, NO
52211,201772,79,garnet New Line Group Ltd, UZ
52212,207406,77,MESSAGGIO Messaggio Ltd, LV
52213,62571,1428,IMPERVA-INC-US-SJ-COLO, US
52214,201607,81,CELTIC-AS Celtic Broadband Limited, IE
52215,59772,72,DTS-NETWORK DTSNETWORK, BG
52216,201727,204,AS_BUBAKOV Spolek bubakov.net, CZ
52217,42287,144,KKTCMB-AS KKTC Merkez Bankasi, TR
52218,201679,82,REVERSINGLABS Reversing Labs International GmbH, HR
52219,49864,154,ECSNET-AS ECS Rockenschaub GmbH, AT
52220,62012,347,GeneraliSrbija Generali Osiguranje Srbija, RS
52221,201756,190,AUM American University of Middle East, KW
52222,50152,74,IMED Intermedia Technologies Company Limited, GB
52223,50152,74,"NET-BIS-AS Wlodzimierz Gasior, Jolanta Gadek trading as Net-Bis s.c.", PL
52224,59820,135,Astro Astro Communications LTD, GB
52225,62130,79,"TransAnalitica-AS LLC ""Trans Analitica""", RU
52226,201740,75,SODRU-LU Sodrugestvo Group S.A., LU
52227,21235,277,ADVANCED-SYSTEMHAUS ADVANCED Systemhaus GmbH, DE
52228,201745,377,,
52229,39567,567,MD6-FR MD6 Consulting SASU, FR
52230,209536,206,OTCEX-AS OTCEX SA, FR
52231,201747,73,EVOLINK-AS Evolink srl, IT
52232,201400,79,,
52233,59950,144,Bistalk-Telecom-AG Bistalk Telecom AG, CH
52234,207467,422,AS-BKM BKM NV, BE
52235,213140,205,salt-solutions SALT Solutions AG, DE
52236,207719,73,COMLINK COMLINK SAS, FR
52237,201493,255,NSCEMEA1 Noble Systems UK Ltd, GB
52238,59944,625,ADAY Aday SA, FR
52239,201738,75,MaerskDrillingNetwork Maersk Drilling A/S, DK
52240,201719,371,TK-AS Teleklik d.o.o., BA
52241,201358,316,FNZ-UK FNZ (UK) Ltd, GB
52242,203988,86,"ACTIVEHOST-LT-AS ""ActiveHost RU"" LLC", LT
52243,207367,259,NipponGases Nippon Gases Euro-Holding S.L.U., NL
52244,47289,202,ASVOLVIDO Volvido Hosting Aps, DK
52245,51601,24,IPTP IPTP LTD, GB
52246,200550,142,Fagerhult AB Fagerhult, SE
52247,59895,292,CITYNETHOST-AS CityNet Telekom Ltd., TR
52248,201731,91,eFolder-NL Cloudfinder Sweden AB, NL
52249,201175,463,ASN-DOCOMODIGITAL DOCOMO Digital Italy S.p.A., IT
52250,48689,896,,
52251,33968,75,InternetEngineeringAS Internet Engineering Limited, GB
52252,199714,425,HERMS-AS Oliver Herms, DE
52253,64475,2436,FREIFUNK-FRANKFURT Freifunk Frankfurt am Main e.V., DE
52254,202329,952,VZFFNRMO Verein zur Foerderung freier Netze Region Mittlerer Oberrhein e.V., DE
52255,207160,1782,EK401 EK 401 GmbH, DE
52256,201668,710,samamadinaty Sama Madeniti for Communication & Internet Ltd., IQ
52257,201714,259,LinkIPNetworks Link IP Networks Ltd, GB
52258,59904,71,LANCASHIRE_AS_RIPE LANCASHIRE INSURANCE SERVICES LTD, GB
52259,59925,198,GIGASERVER Seonet Multimedia s.r.o., CZ
52260,59925,198,"borecom Borecom Networks, S.L.", ES
52261,59949,355,TEL2TEL-AS MCNtelecom Telekomunikacios Szolgaltato KFT, HU
52262,35507,554,BEGASOFT-AS BEGASOFT AG, CH
52263,201184,88,BRNET-AS COMPANY APLAYN LTD, UA
52264,201597,1286,ANYIT-CONNECTIONS-AS NE-iT Hosting BV, NL
52265,201710,72,DATA4 DATA4 LUXEMBOURG s.a r.l, LU
52266,35040,156,TILGROUP Terminal Investment Limited (Netherlands) B.V., BE
52267,200713,462,FREY-AS Frey + Cie. Telecom AG, CH
52268,41379,255,NTA-AS Nationwide Telephone Assistance Ltd, GB
52269,203836,702,NETATVISION-AS Net at vision Gesellschaft fuer Informationstechnologie mbH, DE
52270,203974,892,ADS ADVERTISING DISTRIBUTION SUPPLIES SRL, RO
52271,200514,554,KnownSRV KnownSRV Ltd., NL
52272,59918,73,Perfecto-Mobile-UK Perfecto Mobile UK Limited, GB
52273,201375,74,NG-MKDC0 Numbergroup Network Ltd, GB
52274,201655,75,Pl-ZetoPoz-C-AS PRZEDSIEBIORSTWO USLUGOWO - HANDLOWE ZASTOSOWAN ELEKTRONICZNEJ TECHNIKI OBLICZENIOWEJ ZETO - SPOLKA AKCYJNA W POZNANIU, PL
52275,201667,74,BEANET-AS Boeing Distribution Services I GmbH, DE
52276,59914,216,GerashInformationtechnology Gerash Information Technology Co, IR
52277,44833,214,virtNET Hans-Peter Groh, DE
52278,59912,146,ZNU-AS University of Zanjan, IR
52279,201688,299,TRABIS Bilgi Teknolojileri ve Iletisim Kurumu, TR
52280,201688,299,"LAMERDICT Lamerd Information & Communication Technology Co.,ltd", IR
52281,19630,30,AS-DUBLIN-DIA, US
52282,57391,147,Laser-IDC Laser Company Ltd, IR
52283,200870,213,RTSL_AS Retail Technology Services Ltd, GB
52284,57348,758,OXYA Oxya FRANCE SA, FR
52285,61129,297,IAUN Islamic Azad University, IR
52286,59883,79,VTELL-AS Global Telecom LLC, RU
52287,201654,277,WEBSOFT Web4Soft Internet s.r.o., CZ
52288,200647,286,PageUp PageUp AG, CH
52289,59791,305,LINQHOST LinQhost B.V., NL
52290,59884,367,PTC-AS Ertebatat Persia PJSC, IR
52291,201652,385,IN-TELEGENCE IN-telegence GmbH, DE
52292,201736,130,Bachmann Bachmann electronic GmbH, AT
52293,200873,529,DIGITEN-AS MavianMax srl, IT
52294,59821,148,HyperOps HyperOps UAB, LT
52295,201646,281,AS_FlexL Flex-l Ltd, RU
52296,43875,84,NOVALINE-AS Kononenko Denis Yurievich, UA
52297,61230,603,IPTT-AS Internet Protocol Transit Telecom Ltd., RU
52298,43680,154,FINCA-BANK-AS CJSC Finca Bank, KG
52299,200683,156,EP-Puehringer Elektro Puehringer GmbH, AT
52300,201535,260,andom-tec andom-tec GmbH, AT
52301,201651,290,,
52302,201629,74,PAYU MIH PayU BV, PL
52303,201589,78,SARES-AS Sares LLC, RU
52304,201648,284,PLZ-AS-CZ Plzensky kraj, CZ
52305,201590,621,SOCAR SOCAR Energy Holdings AG, CH
52306,59874,1587,,
52307,201649,142,CBCGME-AS Centralna Banka Crne Gore, ME
52308,57390,75,SETERA-INTERNATIONAL Setera International Oy, FI
52309,59871,690,HEUREKA_GROUP Heureka Group a.s., CZ
52310,59870,151,BOLDHORIZONS-EU-AS Bold Horizons (PTY) LTD, GB
52311,201644,727,BW_AS01 Brabant Water N.V, NL
52312,201650,1513,webguru Webguru VOF, NL
52313,201650,1513,"Superbet2014-LTD Superbet 2014, Ltd", GE
52314,201643,490,EGOV66-AS GBU SO Operator of Electronic Government, RU
52315,209772,438,MATWORKS Matworks Ltd, DE
52316,59866,77,AKD AKD d.o.o., HR
52317,202077,649,GENEON Geneon GmbH, DE
52318,206179,78,GARANT-AS OOO SDK GARANT, RU
52319,59859,78,CERISEMEDIA-AS Cerise Media SAS, FR
52320,61165,152,Umos-as UMOS LLC, RU
52321,201625,204,AITEX United Networks SE, CZ
52322,201627,378,DNBASA DNB BANK ASA, NO
52323,205644,80,FIBER01-WOERDEN-AS Switch Datacenters Amsterdam 4 B.V., NL
52324,205644,80,"MESWIFI MESWIFI, SL", ES
52325,208823,72,SILME Servei de Informatica Local de Menorca, ES
52326,59800,331,AS-0LOSS-AB Leo Vandewoestijne trading as unicyle, NL
52327,59802,79,AS-0LOSS-CD Leo Vandewoestijne trading as unicyle, NL
52328,203208,527,CTU_AS4_2 Czech Telecommunication Office, CZ
52329,201594,199,CTU_AS4 Czech Telecommunication Office, CZ
52330,201618,212,IBB Istanbul Metropolitan Municipality, TR
52331,201621,76,,
52332,201517,292,DIGITAL-MEDIA-CENTRE DMC Acquisition B.V., NL
52333,201370,206,airit-hhn AirIT Services GmbH, DE
52334,59849,75,PERFECTCHANNEL-AS Perfect Channel Ltd, GB
52335,201608,76,UNARTEL-AS UnArtel s.r.o., CZ
52336,201605,74,VIAPOSTSERVICES Viapost SAS, FR
52337,201606,389,"RAMAX-AS CJSC ""RAMAX INTERNATIONAL""", RU
52338,201521,284,DEKRANL DEKRA Claims and Expertise B.V., NL
52339,59836,451,CBRE-EMEA CBRE Limited, GB
52340,201599,76,Kimitotelefon Kimito Telefonaktiebolag Ltd, FI
52341,59834,170,Hitrost-AS Hitrost.com Internet Storitve d.o.o., SI
52342,206254,73,GIG GIG Technology NV, BE
52343,201598,71,Aversi LLC Aversi-Pharma, GE
52344,201545,145,BARO-AS BARO Lagerhaus GmbH & Co. KG, DE
52345,205471,75,CDMA-AGTS-AS AGTS CDMA Mobile Department, TM
52346,59974,76,TMCELL-NET Altyn Asyr CJSC, TM
52347,201558,76,TFEB-AS The State Bank for Foreign Affairs of Turkmenistan, TM
52348,16138,463,INTERIAPL GRUPA INTERIA.PL MEDIA Sp z.o.o. SK, PL
52349,62149,206,KTVGERLOS-AS Verein Kabel-TV Gerlos, AT
52350,203960,73,hubgets-asn Rack-Soft SRL, NL
52351,203734,77,SAFEO SAFEO SAS, FR
52352,202211,284,MMCSL Manuel Mariposa Consulting SL, ES
52353,57135,79,"ASNAFTAN Open joint-stock company ""Naftan""", BY
52354,62351,212,"ASVEKTOR Municipal unitary company Novopolotsk city ""Novopolotsk cable television ""Vector""", BY
52355,207015,205,POSITION Position s.r.o., CZ
52356,201353,76,NSUK Net Support UK Ltd, GB
52357,59828,78,TOTALSAFE VERCOM S.A., PL
52358,59817,205,OXLETECH Oxletech Limited, GB
52359,59827,213,Futureweb-AS Futureweb BVBA, BE
52360,204482,288,epiclink-as Epiclink SRL, IT
52361,59816,1388,SAFEHOSTS Safe Hosts Internet LLP, GB
52362,24749,201,ASIMANTOVA-AS TNET SERVIZI SRL, IT
52363,59806,75,virtirica Paradigm Support Ltd, GB
52364,201572,79,"SPORT-EXPRESS-AS JSC ""Sport-Express""", RU
52365,57022,1442,DATAVITA-AS DataVita Limited, GB
52366,200661,292,onsicom OPERADORA DE NUEVOS SISTEMAS DE COMUNICACION SLU, ES
52367,35798,168,DEVERYWARE DEVERYWARE S.A., FR
52368,201559,204,maiva United Networks SE, CZ
52369,48522,1487,CGI-Nederland-BV CGl Nederland B.V., NL
52370,59803,78,cceip CC Engineering Ltd, GB
52371,59810,539,HELVETIA Helvetia Swiss Insurance Company Ltd., CH
52372,49296,523,Broadcore ITS AG, DE
52373,59755,206,LV3-IT LV3 Soc. Coop., IT
52374,210217,152,VAPS-AS VAPS GmbH, DE
52375,201362,75,IT-IFMGROUP IFM Infomaster Spa, IT
52376,201045,73,IT-IFMGROUP-GE IFM Infomaster Spa, IT
52377,204025,602,CMD Centre de Telecommunications et Teleinformatiques Luxembourgeois s.a., LU
52378,201554,616,SES-ps SES Germany GmbH, DE
52379,9000,4218,ESER-ASN Eser Telekom, TR
52380,9000,4218,"A1-SI-AS A1, INVESTICIJSKO UPRAVLJANJE, d.d.", SI
52381,201522,518,UB330-net UB330.net d.o.o., SI
52382,201522,518,"EDP-AS EDP - Energias de Portugal, S.A.", PT
52383,201524,281,ASP Albania State Police, AL
52384,202069,553,COMUTO Comuto SAS, FR
52385,201540,1856,PJCO Pishgaman Toseeh Fanavari Etelaat Va Ertebatat Jonoub (Joint Stock Company), IR
52386,201533,75,KONET United Networks SE, CZ
52387,59786,527,SGSPLIBAN OTP banka Hrvatska d.d., HR
52388,59786,527,"WEBHS WebSP - Comercio e Prestacao de Servicos Informaticos, Lda", PT
52389,204190,164,UMS Gmina Miasto Szczecin, PL
52390,201352,367,WICAL WICAL SRL, IT
52391,59785,198,CCEAG Coca-Cola European Partners Deutschland GmbH, DE
52392,200906,298,NNTECH-LVL-AS NNTECH SARL, FR
52393,59649,268,NMHH-AS National Media and Infocommunications Authority, HU
52394,205914,74,NMHH-PUB-AS Nemzeti Media- es Hirkozlesi Hatosag, HU
52395,59781,385,KP-REKLAMA-AS KP-REKLAMA LLC, UA
52396,64406,214,SKYLOGIC-AS SKY LOGIC LLC, UA
52397,208652,430,EVROBALL-AS EVROBALL LLC, NL
52398,201435,147,ruscable RUSCABLE S. L., ES
52399,60916,77,GATEIT-AS GEYTIT OOD, BG
52400,209142,78,VODOSNABDIAWANE-I-KANALIZACIA-AS VODOSNABDIAWANE I KANALIZACIA, BG
52401,64464,167,BG-EGT Euro Games Technology LTD, BG
52402,59777,74,EGEA-AS-01 EGEA ENTE GESTIONE ENERGIA AMBIENTE SPA, IT
52403,203400,152,INVIVO Union Invivo Union de Cooperatives Agricoles a Capital Variable, FR
52404,59778,283,SYNEXTRA-UK Synextra Limited, GB
52405,202092,73,NB North Bank Company For Finance & Investment, JO
52406,204103,286,locheilnet Locheilnet CIC, GB
52407,59776,336,LGI-CDN Liberty Global B.V., NL
52408,200705,372,NETSUITE-EU Oracle Svenska AB, GB
52409,200705,372,"ONEIT AXIANSEU - DIGITAL SOLUTIONS, S.A.", PT
52410,201499,374,FULLSPACE-AS FullSpace Ltd., RU
52411,201449,74,,
52412,201407,74,desom Shared Service Center DeSom (Openbaar Lichaam op basis van gemeenschappelijke regeling), NL
52413,201506,220,INCITO Incito Limited, GB
52414,201505,210,TUTTI-CH Tamedia Espace AG, CH
52415,201500,882,AS_CASARICHE Manuel Carrascosa Leon, ES
52416,201656,93,HKIT HelgelandsKraft AS, NO
52417,49571,948,CELLNET-AS CellNet ltd, IQ
52418,201454,505,UPHEADS UPHEADS AS, NO
52419,201460,204,adipisching ABN AMRO Bank N.V., NL
52420,201494,218,MODULUS MODULUS A.E., GR
52421,201491,196,PPIT PP-iT GmbH, DE
52422,59725,296,Solifinance-AS Solifinance OU, EE
52423,59754,286,BIM Bank of Industry and Mine, IR
52424,201809,649,TCHIBO Tchibo GmbH, DE
52425,50914,74,SurfTelecoms WPD TELECOMS LIMITED, GB
52426,201510,534,VOIZXL-AS voizXL B.V., NL
52427,201436,206,JURA JURA Elektroapparate AG, CH
52428,47105,488,DreamTorrent-Corp-AS Dreamtorrent Corp, RU
52429,59753,272,VDWELLER Vault Dweller OU, EE
52430,201478,238,REDI_TECH REDI Technologies Ltd, GB
52431,204709,76,HR-TOTALNA1 Totalna televizija d.o.o., HR
52432,58246,217,LothianBroadband Lothian Broadband Networks Limited, GB
